#time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
206.145,-0.24,1.01,0.17,-1.10,0.57,1.67,-0.07,-0.05,0.07,0.00
206.163,-0.24,1.01,0.17,-1.10,0.57,1.67,-0.05,-0.04,0.05,0.00
206.164,-0.24,1.01,0.17,-0.64,-0.34,2.72,-0.05,-0.04,0.05,0.00
206.202,-0.24,1.01,0.17,-0.64,-0.34,2.72,-0.03,-0.07,0.06,0.00
206.203,-0.20,1.03,0.16,-0.64,-0.34,2.72,-0.03,-0.07,0.06,0.00
206.204,-0.24,1.03,0.21,-0.64,-0.34,2.72,-0.03,-0.07,0.06,0.00
206.204,-0.29,1.06,0.29,-0.64,-0.34,2.72,-0.03,-0.07,0.06,0.00
206.205,-0.29,1.06,0.29,-0.70,1.18,3.37,-0.03,-0.07,0.06,0.00
206.242,-0.29,1.06,0.29,-0.68,1.16,3.29,-0.03,-0.07,0.06,0.00
206.244,-0.29,1.06,0.29,-0.68,1.16,3.29,-0.04,-0.09,-0.02,0.00
206.262,-0.39,1.02,0.27,-0.68,1.16,3.29,-0.04,-0.09,-0.02,0.00
206.263,-0.38,0.95,0.21,-0.68,1.16,3.29,-0.04,-0.09,-0.02,0.00
206.264,-0.42,0.95,0.21,-0.68,1.16,3.29,-0.04,-0.09,-0.02,0.00
206.282,-0.42,0.95,0.21,-0.35,0.66,4.07,-0.04,-0.09,-0.02,0.00
206.284,-0.42,0.95,0.21,-0.35,0.66,4.07,-0.01,-0.02,-0.04,0.00
206.321,-0.42,0.95,0.21,-0.35,0.66,4.07,-0.05,-0.01,-0.04,0.00
206.322,-0.46,0.95,0.21,-0.35,0.66,4.07,-0.05,-0.01,-0.04,0.00
206.323,-0.47,1.01,0.23,-0.35,0.66,4.07,-0.05,-0.01,-0.04,0.00
206.324,-0.39,1.01,0.26,-0.35,0.66,4.07,-0.05,-0.01,-0.04,0.00
206.325,-0.39,1.01,0.26,-1.41,-0.19,3.55,-0.05,-0.01,-0.04,0.00
206.361,-0.39,1.01,0.26,-1.39,-0.19,3.48,-0.05,-0.01,-0.04,0.00
206.364,-0.39,1.01,0.26,-1.39,-0.19,3.48,-0.04,-0.04,0.01,0.00
206.38,-0.36,1.01,0.28,-1.39,-0.19,3.48,-0.04,-0.04,0.01,0.00
206.383,-0.37,1.01,0.26,-1.39,-0.19,3.48,-0.04,-0.04,0.01,0.00
206.384,-0.35,1.05,0.24,-1.39,-0.19,3.48,-0.04,-0.04,0.01,0.00
206.4,-0.35,1.05,0.24,-1.39,-0.19,3.48,-0.01,-0.03,0.01,0.00
206.402,-0.35,1.05,0.24,-1.24,0.42,3.86,-0.01,-0.03,0.01,0.00
206.44,-0.35,1.05,0.24,-1.24,0.42,3.86,-0.00,-0.01,-0.01,0.00
206.441,-0.39,1.00,0.30,-1.24,0.42,3.86,-0.00,-0.01,-0.01,0.00
206.442,-0.37,0.97,0.25,-1.24,0.42,3.86,-0.00,-0.01,-0.01,0.00
206.443,-0.42,1.05,0.21,-1.24,0.42,3.86,-0.00,-0.01,-0.01,0.00
206.443,-0.42,1.05,0.21,-0.86,0.50,3.90,-0.00,-0.01,-0.01,0.00
206.479,-0.42,1.05,0.21,-0.85,0.50,3.83,-0.00,-0.01,-0.01,0.00
206.48,-0.42,1.05,0.21,-0.85,0.50,3.83,-0.01,-0.00,-0.01,0.00
206.499,-0.40,1.01,0.29,-0.85,0.50,3.83,-0.01,-0.00,-0.01,0.00
206.5,-0.35,0.97,0.27,-0.85,0.50,3.83,-0.01,-0.00,-0.01,0.00
206.5,-0.42,1.03,0.22,-0.85,0.50,3.83,-0.01,-0.00,-0.01,0.00
206.519,-0.42,1.03,0.22,-1.09,0.36,3.61,-0.01,-0.00,-0.01,0.00
206.52,-0.42,1.03,0.22,-1.09,0.36,3.61,-0.01,-0.02,0.00,0.00
206.559,-0.42,1.03,0.22,-1.09,0.36,3.61,-0.00,-0.01,0.00,0.00
206.561,-0.39,1.01,0.26,-1.09,0.36,3.61,-0.00,-0.01,0.00,0.00
206.561,-0.39,0.99,0.24,-1.09,0.36,3.61,-0.00,-0.01,0.00,0.00
206.562,-0.40,1.02,0.24,-1.09,0.36,3.61,-0.00,-0.01,0.00,0.00
206.563,-0.40,1.02,0.24,-0.98,0.34,3.54,-0.00,-0.01,0.00,0.00
206.604,-0.40,1.02,0.24,-0.98,0.34,3.54,-0.00,-0.00,0.00,0.00
206.605,-0.40,1.02,0.24,-0.96,0.33,3.48,-0.00,-0.00,0.00,0.00
206.626,-0.38,1.00,0.26,-0.96,0.33,3.48,-0.00,-0.00,0.00,0.00
206.627,-0.39,1.01,0.24,-0.96,0.33,3.48,-0.00,-0.00,0.00,0.00
206.627,-0.39,1.01,0.23,-0.96,0.33,3.48,-0.00,-0.00,0.00,0.00
206.637,-0.39,1.01,0.23,-0.96,0.33,3.48,0.00,0.00,0.00,0.00
206.637,-0.39,1.01,0.23,-0.99,0.29,3.37,0.00,0.00,0.00,0.00
206.677,-0.39,1.01,0.23,-0.91,0.40,3.26,0.00,0.00,0.00,0.00
206.678,-0.39,1.01,0.23,-0.91,0.40,3.26,0.00,0.00,0.00,0.00
206.678,-0.38,1.01,0.24,-0.91,0.40,3.26,0.00,0.00,0.00,0.00
206.678,-0.37,1.01,0.23,-0.91,0.40,3.26,0.00,0.00,0.00,0.00
206.679,-0.38,1.01,0.22,-0.91,0.40,3.26,0.00,0.00,0.00,0.00
206.718,-0.38,1.01,0.22,-0.89,0.39,3.20,0.00,0.00,0.00,0.00
206.719,-0.38,1.01,0.22,-0.89,0.39,3.20,0.00,0.00,-0.00,0.00
206.736,-0.37,1.01,0.22,-0.89,0.39,3.20,0.00,0.00,-0.00,0.00
206.737,-0.38,1.01,0.21,-0.89,0.39,3.20,0.00,0.00,-0.00,0.00
206.737,-0.39,1.00,0.23,-0.89,0.39,3.20,0.00,0.00,-0.00,0.00
206.756,-0.39,1.00,0.23,-0.89,0.39,3.20,0.00,0.00,-0.00,0.00
206.757,-0.39,1.00,0.23,-0.77,0.33,2.99,0.00,0.00,-0.00,0.00
206.796,-0.39,1.00,0.23,-0.82,0.30,2.93,0.00,0.00,-0.00,0.00
206.797,-0.39,1.00,0.23,-0.82,0.30,2.93,-0.00,-0.00,-0.00,0.00
206.798,-0.37,1.01,0.22,-0.82,0.30,2.93,-0.00,-0.00,-0.00,0.00
206.799,-0.40,1.01,0.22,-0.82,0.30,2.93,-0.00,-0.00,-0.00,0.00
206.799,-0.38,1.00,0.24,-0.82,0.30,2.93,-0.00,-0.00,-0.00,0.00
206.835,-0.38,1.00,0.24,-0.82,0.30,2.93,0.01,0.00,0.01,0.00
206.836,-0.38,1.00,0.24,-0.81,0.30,2.89,0.01,0.00,0.01,0.00
206.855,-0.36,1.00,0.20,-0.81,0.30,2.89,0.01,0.00,0.01,0.00
206.856,-0.24,0.89,0.01,-0.81,0.30,2.89,0.01,0.00,0.01,0.00
206.857,-0.18,0.94,-0.27,-0.81,0.30,2.89,0.01,0.00,0.01,0.00
206.874,-0.18,0.94,-0.27,-0.71,0.23,2.59,0.01,0.00,0.01,0.00
206.876,-0.18,0.94,-0.27,-0.71,0.23,2.59,0.07,0.03,0.05,0.00
206.914,-0.18,0.94,-0.27,0.91,-0.20,-1.58,0.07,0.03,0.05,0.00
206.914,-0.18,0.94,-0.27,0.91,-0.20,-1.58,0.03,0.00,0.01,0.00
206.915,-0.21,1.04,-0.36,0.91,-0.20,-1.58,0.03,0.00,0.01,0.00
206.915,-0.16,1.02,-0.40,0.91,-0.20,-1.58,0.03,0.00,0.01,0.00
206.915,-0.17,0.99,-0.37,0.91,-0.20,-1.58,0.03,0.00,0.01,0.00
206.953,-0.17,0.99,-0.37,0.91,-0.20,-1.56,0.03,0.00,0.01,0.00
206.954,-0.17,0.99,-0.37,0.91,-0.20,-1.56,-0.02,-0.03,-0.02,0.00
206.974,-0.19,0.96,-0.24,0.91,-0.20,-1.56,-0.02,-0.03,-0.02,0.00
206.975,-0.24,0.94,-0.20,0.91,-0.20,-1.56,-0.02,-0.03,-0.02,0.00
206.976,-0.26,1.02,-0.19,0.91,-0.20,-1.56,-0.02,-0.03,-0.02,0.00
206.993,-0.26,1.02,-0.19,0.91,-0.20,-1.56,-0.02,-0.01,-0.01,0.00
206.995,-0.26,1.02,-0.19,1.26,0.10,-2.78,-0.02,-0.01,-0.01,0.00
207.033,-0.26,1.02,-0.19,1.26,0.10,-2.78,0.00,-0.00,0.00,0.00
207.034,-0.23,0.99,-0.12,1.26,0.10,-2.78,0.00,-0.00,0.00,0.00
207.035,-0.21,0.98,-0.13,1.26,0.10,-2.78,0.00,-0.00,0.00,0.00
207.035,-0.23,0.96,-0.14,1.26,0.10,-2.78,0.00,-0.00,0.00,0.00
207.035,-0.23,0.96,-0.14,0.56,0.04,-1.11,0.00,-0.00,0.00,0.00
207.072,-0.23,0.96,-0.14,0.56,0.04,-1.10,0.00,-0.00,0.00,0.00
207.073,-0.23,0.96,-0.14,0.56,0.04,-1.10,-0.00,-0.02,-0.01,0.00
207.092,-0.28,0.96,-0.11,0.56,0.04,-1.10,-0.00,-0.02,-0.01,0.00
207.092,-0.27,0.99,-0.09,0.56,0.04,-1.10,-0.00,-0.02,-0.01,0.00
207.093,-0.21,0.98,-0.14,0.56,0.04,-1.10,-0.00,-0.02,-0.01,0.00
207.111,-0.21,0.98,-0.14,0.56,0.04,-1.10,-0.00,-0.02,-0.00,0.00
207.112,-0.21,0.98,-0.14,0.57,-0.11,-0.68,-0.00,-0.02,-0.00,0.00
207.151,-0.21,0.98,-0.14,0.51,0.03,-0.79,-0.00,-0.02,-0.00,0.00
207.153,-0.21,0.98,-0.14,0.51,0.03,-0.79,-0.00,-0.04,0.00,0.00
207.154,-0.26,0.98,-0.19,0.51,0.03,-0.79,-0.00,-0.04,0.00,0.00
207.155,-0.25,0.96,-0.19,0.51,0.03,-0.79,-0.00,-0.04,0.00,0.00
207.156,-0.21,0.97,-0.20,0.51,0.03,-0.79,-0.00,-0.04,0.00,0.00
207.191,-0.21,0.97,-0.20,0.51,0.03,-0.79,-0.01,-0.03,-0.00,0.00
207.192,-0.21,0.97,-0.20,0.50,0.03,-0.79,-0.01,-0.03,-0.00,0.00
207.21,-0.21,0.99,-0.21,0.50,0.03,-0.79,-0.01,-0.03,-0.00,0.00
207.21,-0.23,0.98,-0.18,0.50,0.03,-0.79,-0.01,-0.03,-0.00,0.00
207.211,-0.23,0.97,-0.16,0.50,0.03,-0.79,-0.01,-0.03,-0.00,0.00
207.238,-0.23,0.97,-0.16,0.50,0.03,-0.79,-0.02,-0.01,-0.01,0.00
207.24,-0.23,0.97,-0.16,0.71,-0.06,-1.36,-0.02,-0.01,-0.01,0.00
207.269,-0.23,0.97,-0.16,0.71,-0.06,-1.36,-0.01,-0.00,-0.01,0.00
207.27,-0.24,0.97,-0.13,0.71,-0.06,-1.36,-0.01,-0.00,-0.01,0.00
207.27,-0.24,0.97,-0.13,0.71,-0.06,-1.36,-0.01,-0.00,-0.01,0.00
207.271,-0.24,0.97,-0.14,0.71,-0.06,-1.36,-0.01,-0.00,-0.01,0.00
207.271,-0.24,0.97,-0.14,0.59,-0.03,-0.93,-0.01,-0.00,-0.01,0.00
207.295,-0.23,0.98,-0.15,0.59,-0.03,-0.93,-0.01,-0.00,-0.01,0.00
207.308,-0.23,0.98,-0.15,0.58,-0.07,-0.77,-0.01,-0.00,-0.01,0.00
207.31,-0.23,0.98,-0.15,0.58,-0.07,-0.77,0.01,0.02,-0.00,0.00
207.348,-0.23,0.98,-0.15,0.60,-0.08,-1.02,0.01,0.02,-0.00,0.00
207.349,-0.23,0.98,-0.15,0.60,-0.08,-1.02,0.01,0.03,0.00,0.00
207.349,-0.23,0.97,-0.17,0.60,-0.08,-1.02,0.01,0.03,0.00,0.00
207.349,-0.23,0.97,-0.18,0.60,-0.08,-1.02,0.01,0.03,0.00,0.00
207.351,-0.24,0.97,-0.16,0.60,-0.08,-1.02,0.01,0.03,0.00,0.00
207.387,-0.24,0.97,-0.16,0.60,-0.08,-1.02,-0.01,0.04,-0.00,0.00
207.388,-0.24,0.97,-0.16,0.59,-0.08,-1.00,-0.01,0.04,-0.00,0.00
207.407,-0.24,0.97,-0.16,0.59,-0.08,-1.00,-0.01,0.04,-0.00,0.00
207.408,-0.23,0.98,-0.18,0.59,-0.08,-1.00,-0.01,0.04,-0.00,0.00
207.408,-0.25,0.99,-0.17,0.59,-0.08,-1.00,-0.01,0.04,-0.00,0.00
207.427,-0.25,0.99,-0.17,0.49,0.02,-0.98,-0.01,0.04,-0.00,0.00
207.427,-0.25,0.99,-0.17,0.49,0.02,-0.98,-0.03,0.02,0.01,0.00
207.466,-0.25,0.99,-0.17,0.59,0.00,-0.80,-0.03,0.02,0.01,0.00
207.467,-0.25,0.99,-0.17,0.59,0.00,-0.80,-0.04,0.03,0.00,0.00
207.467,-0.23,0.98,-0.16,0.59,0.00,-0.80,-0.04,0.03,0.00,0.00
207.467,-0.22,0.98,-0.17,0.59,0.00,-0.80,-0.04,0.03,0.00,0.00
207.467,-0.22,0.97,-0.16,0.59,0.00,-0.80,-0.04,0.03,0.00,0.00
207.506,-0.22,0.97,-0.16,0.53,0.00,-0.72,-0.04,0.03,0.00,0.00
207.506,-0.22,0.97,-0.16,0.53,0.00,-0.72,-0.03,0.04,-0.01,0.00
207.525,-0.23,0.97,-0.15,0.53,0.00,-0.72,-0.03,0.04,-0.01,0.00
207.525,-0.24,0.97,-0.16,0.53,0.00,-0.72,-0.03,0.04,-0.01,0.00
207.526,-0.23,0.98,-0.15,0.53,0.00,-0.72,-0.03,0.04,-0.01,0.00
207.545,-0.23,0.98,-0.15,0.53,0.00,-0.72,-0.03,-0.01,-0.01,0.00
207.546,-0.23,0.98,-0.15,0.37,-0.04,-0.62,-0.03,-0.01,-0.01,0.00
207.585,-0.23,0.98,-0.15,0.37,-0.04,-0.62,-0.11,-0.10,-0.01,0.00
207.585,-0.23,0.97,-0.14,0.37,-0.04,-0.62,-0.11,-0.10,-0.01,0.00
207.586,-0.24,0.99,-0.17,0.37,-0.04,-0.62,-0.11,-0.10,-0.01,0.00
207.586,-0.25,0.98,-0.17,0.37,-0.04,-0.62,-0.11,-0.10,-0.01,0.00
207.586,-0.25,0.98,-0.17,0.30,0.02,-0.62,-0.11,-0.10,-0.01,0.00
207.627,-0.25,0.98,-0.17,0.27,0.02,-0.62,-0.11,-0.10,-0.01,0.00
207.627,-0.25,0.98,-0.17,0.27,0.02,-0.62,-0.15,-0.12,0.00,0.00
207.644,-0.23,0.98,-0.17,0.27,0.02,-0.62,-0.15,-0.12,0.00,0.00
207.645,-0.22,0.98,-0.17,0.27,0.02,-0.62,-0.15,-0.12,0.00,0.00
207.645,-0.24,0.97,-0.17,0.27,0.02,-0.62,-0.15,-0.12,0.00,0.00
207.664,-0.24,0.97,-0.17,0.29,-0.04,-0.68,-0.15,-0.12,0.00,0.00
207.665,-0.24,0.97,-0.17,0.29,-0.04,-0.68,-0.06,-0.07,0.02,0.00
207.705,-0.24,0.97,-0.17,0.13,-0.05,-0.35,-0.06,-0.07,0.02,0.00
207.706,-0.24,0.97,-0.17,0.13,-0.05,-0.35,0.00,-0.03,0.02,0.00
207.707,-0.26,0.97,-0.15,0.13,-0.05,-0.35,0.00,-0.03,0.02,0.00
207.708,-0.24,0.97,-0.13,0.13,-0.05,-0.35,0.00,-0.03,0.02,0.00
207.709,-0.24,0.98,-0.14,0.13,-0.05,-0.35,0.00,-0.03,0.02,0.00
207.744,-0.24,0.98,-0.14,0.13,-0.05,-0.35,-0.00,-0.02,0.02,0.00
207.746,-0.24,0.98,-0.14,0.12,-0.05,-0.34,-0.00,-0.02,0.02,0.00
207.764,-0.23,0.98,-0.15,0.12,-0.05,-0.34,-0.00,-0.02,0.02,0.00
207.765,-0.23,0.97,-0.15,0.12,-0.05,-0.34,-0.00,-0.02,0.02,0.00
207.766,-0.23,0.98,-0.14,0.12,-0.05,-0.34,-0.00,-0.02,0.02,0.00
207.788,-0.23,0.98,-0.14,0.26,-0.01,-0.41,-0.00,-0.02,0.02,0.00
207.789,-0.23,0.98,-0.14,0.26,-0.01,-0.41,-0.04,-0.03,-0.01,0.00
207.823,-0.23,0.98,-0.14,0.26,-0.01,-0.41,-0.05,-0.03,-0.02,0.00
207.824,-0.21,1.01,-0.16,0.26,-0.01,-0.41,-0.05,-0.03,-0.02,0.00
207.824,-0.21,0.99,-0.17,0.26,-0.01,-0.41,-0.05,-0.03,-0.02,0.00
207.825,-0.23,0.98,-0.15,0.26,-0.01,-0.41,-0.05,-0.03,-0.02,0.00
207.825,-0.23,0.98,-0.15,0.40,0.12,-0.53,-0.05,-0.03,-0.02,0.00
207.863,-0.23,0.98,-0.15,0.40,0.12,-0.53,-0.04,0.00,-0.02,0.00
207.864,-0.23,0.98,-0.15,0.41,0.12,-0.54,-0.04,0.00,-0.02,0.00
207.886,-0.24,0.98,-0.14,0.41,0.12,-0.54,-0.04,0.00,-0.02,0.00
207.887,-0.24,0.97,-0.12,0.41,0.12,-0.54,-0.04,0.00,-0.02,0.00
207.888,-0.24,0.97,-0.11,0.41,0.12,-0.54,-0.04,0.00,-0.02,0.00
207.919,-0.24,0.97,-0.11,0.14,-0.04,-0.15,-0.04,0.00,-0.02,0.00
207.92,-0.24,0.97,-0.11,0.14,-0.04,-0.15,0.02,0.03,-0.01,0.00
207.942,-0.24,0.97,-0.11,0.14,-0.04,-0.15,0.03,0.02,0.01,0.00
207.944,-0.23,0.96,-0.18,0.14,-0.04,-0.15,0.03,0.02,0.01,0.00
207.945,-0.24,0.97,-0.21,0.14,-0.04,-0.15,0.03,0.02,0.01,0.00
207.946,-0.24,0.99,-0.15,0.14,-0.04,-0.15,0.03,0.02,0.01,0.00
207.946,-0.24,0.99,-0.15,0.18,-0.06,-0.69,0.03,0.02,0.01,0.00
207.981,-0.24,0.99,-0.15,0.18,-0.06,-0.69,0.00,-0.02,0.01,0.00
207.982,-0.24,0.99,-0.15,0.18,-0.06,-0.68,0.00,-0.02,0.01,0.00
208.002,-0.22,0.98,-0.13,0.18,-0.06,-0.68,0.00,-0.02,0.01,0.00
208.003,-0.22,0.98,-0.16,0.18,-0.06,-0.68,0.00,-0.02,0.01,0.00
208.004,-0.23,0.99,-0.18,0.18,-0.06,-0.68,0.00,-0.02,0.01,0.00
208.034,-0.23,0.99,-0.18,0.18,-0.06,-0.68,-0.01,-0.02,0.01,0.00
208.035,-0.23,0.99,-0.18,0.29,0.01,-0.48,-0.01,-0.02,0.01,0.00
208.059,-0.23,0.99,-0.18,0.29,0.01,-0.48,-0.02,-0.02,0.01,0.00
208.06,-0.23,0.97,-0.15,0.29,0.01,-0.48,-0.02,-0.02,0.01,0.00
208.061,-0.22,0.98,-0.13,0.29,0.01,-0.48,-0.02,-0.02,0.01,0.00
208.061,-0.21,0.98,-0.16,0.29,0.01,-0.48,-0.02,-0.02,0.01,0.00
208.061,-0.21,0.98,-0.16,0.31,-0.01,-0.41,-0.02,-0.02,0.01,0.00
208.1,-0.21,0.98,-0.16,0.31,-0.01,-0.41,-0.02,-0.03,-0.01,0.00
208.102,-0.21,0.98,-0.16,0.31,-0.01,-0.41,-0.02,-0.03,-0.01,0.00
208.119,-0.23,0.98,-0.19,0.31,-0.01,-0.41,-0.02,-0.03,-0.01,0.00
208.121,-0.23,0.98,-0.18,0.31,-0.01,-0.41,-0.02,-0.03,-0.01,0.00
208.121,-0.26,0.98,-0.11,0.31,-0.01,-0.41,-0.02,-0.03,-0.01,0.00
208.139,-0.26,0.98,-0.11,0.16,0.01,-0.51,-0.02,-0.03,-0.01,0.00
208.141,-0.26,0.98,-0.11,0.16,0.01,-0.51,-0.02,-0.06,-0.03,0.00
208.178,-0.26,0.98,-0.11,0.16,0.01,-0.51,0.02,-0.06,0.00,0.00
208.179,-0.26,0.97,-0.15,0.16,0.01,-0.51,0.02,-0.06,0.00,0.00
208.18,-0.21,0.96,-0.22,0.16,0.01,-0.51,0.02,-0.06,0.00,0.00
208.18,-0.22,0.98,-0.12,0.16,0.01,-0.51,0.02,-0.06,0.00,0.00
208.18,-0.22,0.98,-0.12,0.22,-0.08,-0.46,0.02,-0.06,0.00,0.00
208.218,-0.22,0.98,-0.12,0.22,-0.08,-0.46,0.05,0.00,0.01,0.00
208.22,-0.22,0.98,-0.12,0.20,-0.07,-0.40,0.05,0.00,0.01,0.00
208.238,-0.26,0.99,-0.04,0.20,-0.07,-0.40,0.05,0.00,0.01,0.00
208.239,-0.24,0.97,-0.13,0.20,-0.07,-0.40,0.05,0.00,0.01,0.00
208.239,-0.20,0.96,-0.24,0.20,-0.07,-0.40,0.05,0.00,0.01,0.00
208.269,-0.20,0.96,-0.24,0.17,-0.05,-0.11,0.05,0.00,0.01,0.00
208.27,-0.20,0.96,-0.24,0.17,-0.05,-0.11,0.07,0.05,0.01,0.00
208.296,-0.20,0.96,-0.24,0.17,-0.05,-0.11,0.07,0.09,-0.01,0.00
208.296,-0.22,0.98,-0.21,0.17,-0.05,-0.11,0.07,0.09,-0.01,0.00
208.297,-0.25,1.01,-0.11,0.17,-0.05,-0.11,0.07,0.09,-0.01,0.00
208.297,-0.23,0.99,-0.09,0.17,-0.05,-0.11,0.07,0.09,-0.01,0.00
208.297,-0.23,0.99,-0.09,0.13,0.19,-0.08,0.07,0.09,-0.01,0.00
208.336,-0.23,0.99,-0.09,0.13,0.19,-0.08,0.03,0.06,0.01,0.00
208.338,-0.23,0.99,-0.09,0.12,0.19,-0.06,0.03,0.06,0.01,0.00
208.356,-0.22,0.98,-0.19,0.12,0.19,-0.06,0.03,0.06,0.01,0.00
208.359,-0.21,0.99,-0.23,0.12,0.19,-0.06,0.03,0.06,0.01,0.00
208.359,-0.21,1.01,-0.19,0.12,0.19,-0.06,0.03,0.06,0.01,0.00
208.376,-0.21,1.01,-0.19,0.12,0.19,-0.06,0.00,0.05,0.02,0.00
208.378,-0.21,1.01,-0.19,0.28,0.17,-0.69,0.00,0.05,0.02,0.00
208.418,-0.21,1.01,-0.19,-0.15,-0.34,0.11,0.00,0.05,0.02,0.00
208.42,-0.21,1.01,-0.19,-0.15,-0.34,0.11,-0.03,0.10,-0.00,0.00
208.421,-0.24,0.96,-0.14,-0.15,-0.34,0.11,-0.03,0.10,-0.00,0.00
208.421,-0.30,0.93,-0.14,-0.15,-0.34,0.11,-0.03,0.10,-0.00,0.00
208.422,-0.24,0.93,-0.08,-0.15,-0.34,0.11,-0.03,0.10,-0.00,0.00
208.455,-0.24,0.93,-0.08,-0.15,-0.34,0.11,-0.00,0.05,0.03,0.00
208.456,-0.24,0.93,-0.08,-0.16,-0.34,0.11,-0.00,0.05,0.03,0.00
208.474,-0.17,1.02,-0.09,-0.16,-0.34,0.11,-0.00,0.05,0.03,0.00
208.475,-0.23,1.00,-0.21,-0.16,-0.34,0.11,-0.00,0.05,0.03,0.00
208.475,-0.27,0.95,-0.24,-0.16,-0.34,0.11,-0.00,0.05,0.03,0.00
208.494,-0.27,0.95,-0.24,0.19,0.15,-0.42,-0.00,0.05,0.03,0.00
208.495,-0.27,0.95,-0.24,0.19,0.15,-0.42,0.06,0.01,-0.01,0.00
208.533,-0.27,0.95,-0.24,0.00,-0.06,0.02,0.06,0.01,-0.01,0.00
208.534,-0.27,0.95,-0.24,0.00,-0.06,0.02,0.01,-0.01,0.02,0.00
208.535,-0.23,0.97,-0.17,0.00,-0.06,0.02,0.01,-0.01,0.02,0.00
208.536,-0.24,0.97,-0.11,0.00,-0.06,0.02,0.01,-0.01,0.02,0.00
208.537,-0.26,0.97,-0.12,0.00,-0.06,0.02,0.01,-0.01,0.02,0.00
208.573,-0.26,0.97,-0.12,-0.02,-0.06,0.06,0.01,-0.01,0.02,0.00
208.574,-0.26,0.97,-0.12,-0.02,-0.06,0.06,0.10,0.01,0.07,0.00
208.593,-0.24,0.99,-0.17,-0.02,-0.06,0.06,0.10,0.01,0.07,0.00
208.593,-0.21,0.97,-0.22,-0.02,-0.06,0.06,0.10,0.01,0.07,0.00
208.594,-0.21,0.96,-0.22,-0.02,-0.06,0.06,0.10,0.01,0.07,0.00
208.613,-0.21,0.96,-0.22,-0.02,-0.06,0.06,0.08,0.04,0.08,0.00
208.615,-0.21,0.96,-0.22,0.15,-0.01,-0.59,0.08,0.04,0.08,0.00
208.653,-0.21,0.96,-0.22,0.15,-0.01,-0.59,0.03,0.06,0.04,0.00
208.655,-0.23,1.00,-0.15,0.15,-0.01,-0.59,0.03,0.06,0.04,0.00
208.655,-0.22,0.98,-0.13,0.15,-0.01,-0.59,0.03,0.06,0.04,0.00
208.656,-0.18,1.00,-0.17,0.15,-0.01,-0.59,0.03,0.06,0.04,0.00
208.657,-0.18,1.00,-0.17,0.22,0.18,-0.06,0.03,0.06,0.04,0.00
208.704,-0.18,1.00,-0.17,0.22,0.18,-0.06,0.04,0.12,0.00,0.00
208.706,-0.18,1.00,-0.17,0.21,0.18,-0.03,0.04,0.12,0.00,0.00
208.711,-0.15,0.98,-0.21,0.21,0.18,-0.03,0.04,0.12,0.00,0.00
208.712,-0.22,0.96,-0.20,0.21,0.18,-0.03,0.04,0.12,0.00,0.00
208.713,-0.24,0.97,-0.16,0.21,0.18,-0.03,0.04,0.12,0.00,0.00
208.731,-0.24,0.97,-0.16,0.21,0.18,-0.03,-0.02,0.06,-0.03,0.00
208.733,-0.24,0.97,-0.16,0.28,-0.07,-0.39,-0.02,0.06,-0.03,0.00
208.771,-0.24,0.97,-0.16,0.28,-0.07,-0.39,-0.02,0.08,0.00,0.00
208.772,-0.24,0.97,-0.16,0.11,0.03,-0.26,-0.02,0.08,0.00,0.00
208.772,-0.23,0.99,-0.16,0.11,0.03,-0.26,-0.02,0.08,0.00,0.00
208.773,-0.21,0.98,-0.18,0.11,0.03,-0.26,-0.02,0.08,0.00,0.00
208.773,-0.22,0.98,-0.19,0.11,0.03,-0.26,-0.02,0.08,0.00,0.00
208.818,-0.22,0.98,-0.19,0.11,0.03,-0.26,0.01,0.05,-0.00,0.00
208.819,-0.22,0.98,-0.19,0.11,0.03,-0.25,0.01,0.05,-0.00,0.00
208.843,-0.22,0.98,-0.18,0.11,0.03,-0.25,0.01,0.05,-0.00,0.00
208.844,-0.21,0.99,-0.17,0.11,0.03,-0.25,0.01,0.05,-0.00,0.00
208.845,-0.22,0.98,-0.19,0.11,0.03,-0.25,0.01,0.05,-0.00,0.00
208.85,-0.22,0.98,-0.19,0.11,0.03,-0.25,0.03,0.01,-0.02,0.00
208.851,-0.22,0.98,-0.19,0.18,0.05,-0.28,0.03,0.01,-0.02,0.00
208.889,-0.22,0.98,-0.19,0.18,0.05,-0.28,-0.00,0.01,-0.01,0.00
208.89,-0.22,0.97,-0.19,0.18,0.05,-0.28,-0.00,0.01,-0.01,0.00
208.89,-0.22,0.96,-0.18,0.18,0.05,-0.28,-0.00,0.01,-0.01,0.00
208.891,-0.23,0.97,-0.18,0.18,0.05,-0.28,-0.00,0.01,-0.01,0.00
208.891,-0.23,0.97,-0.18,0.08,-0.11,-0.27,-0.00,0.01,-0.01,0.00
208.929,-0.23,0.97,-0.18,0.08,-0.11,-0.27,-0.02,0.00,-0.00,0.00
208.93,-0.23,0.97,-0.18,0.08,-0.11,-0.27,-0.02,0.00,-0.00,0.00
208.949,-0.22,0.98,-0.18,0.08,-0.11,-0.27,-0.02,0.00,-0.00,0.00
208.95,-0.23,0.98,-0.18,0.08,-0.11,-0.27,-0.02,0.00,-0.00,0.00
208.95,-0.22,0.98,-0.18,0.08,-0.11,-0.27,-0.02,0.00,-0.00,0.00
208.969,-0.22,0.98,-0.18,0.08,-0.11,-0.27,-0.01,-0.03,-0.01,0.00
