#time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
53.971,-0.11,0.99,-0.17,0.01,0.03,0.04,0.06,0.02,-0.00,0.00
53.99,-0.11,0.99,-0.17,0.01,0.03,0.04,0.06,0.02,-0.00,0.00
53.991,-0.11,0.99,-0.17,0.01,0.03,0.04,0.06,0.02,-0.00,0.00
53.992,-0.11,0.99,-0.17,0.01,0.03,0.04,0.06,0.02,-0.00,0.00
54.01,-0.11,0.99,-0.17,-0.04,-0.01,0.04,0.06,0.02,-0.00,0.00
54.011,-0.11,0.99,-0.17,-0.04,-0.01,0.04,0.03,0.01,0.00,0.00
54.049,-0.11,0.99,-0.17,-0.03,-0.02,-0.03,0.03,0.01,0.00,0.00
54.05,-0.11,0.99,-0.17,-0.03,-0.02,-0.03,0.01,0.01,0.00,0.00
54.051,-0.11,0.99,-0.18,-0.03,-0.02,-0.03,0.01,0.01,0.00,0.00
54.052,-0.11,0.99,-0.18,-0.03,-0.02,-0.03,0.01,0.01,0.00,0.00
54.053,-0.11,0.99,-0.18,-0.03,-0.02,-0.03,0.01,0.01,0.00,0.00
54.089,-0.11,0.99,-0.18,-0.03,-0.02,-0.02,0.01,0.01,0.00,0.00
54.09,-0.11,0.99,-0.18,-0.03,-0.02,-0.02,0.01,0.01,0.00,0.00
54.109,-0.11,0.99,-0.17,-0.03,-0.02,-0.02,0.01,0.01,0.00,0.00
54.11,-0.10,0.99,-0.17,-0.03,-0.02,-0.02,0.01,0.01,0.00,0.00
54.111,-0.10,0.99,-0.17,-0.03,-0.02,-0.02,0.01,0.01,0.00,0.00
54.127,-0.10,0.99,-0.17,-0.03,-0.02,-0.02,0.01,0.02,0.00,0.00
54.128,-0.10,0.99,-0.17,-0.01,-0.02,-0.03,0.01,0.02,0.00,0.00
54.179,-0.10,0.99,-0.17,-0.01,-0.02,-0.03,-0.00,0.01,0.01,0.00
54.18,-0.11,0.99,-0.17,-0.01,-0.02,-0.03,-0.00,0.01,0.01,0.00
54.181,-0.11,0.99,-0.17,-0.01,-0.02,-0.03,-0.00,0.01,0.01,0.00
54.182,-0.11,0.99,-0.18,-0.01,-0.02,-0.03,-0.00,0.01,0.01,0.00
54.183,-0.11,0.99,-0.18,0.01,0.00,-0.00,-0.00,0.01,0.01,0.00
54.207,-0.11,0.99,-0.18,0.01,0.00,-0.00,-0.02,-0.00,0.01,0.00
54.208,-0.11,0.99,-0.18,0.01,-0.00,-0.01,-0.02,-0.00,0.01,0.00
54.227,-0.11,0.99,-0.17,0.01,-0.00,-0.01,-0.02,-0.00,0.01,0.00
54.229,-0.10,0.99,-0.17,0.01,-0.00,-0.01,-0.02,-0.00,0.01,0.00
54.23,-0.10,0.99,-0.19,0.01,-0.00,-0.01,-0.02,-0.00,0.01,0.00
54.247,-0.10,0.99,-0.19,0.01,-0.00,-0.01,-0.05,-0.00,0.02,0.00
54.249,-0.10,0.99,-0.19,-0.03,-0.00,-0.06,-0.05,-0.00,0.02,0.00
54.287,-0.10,0.99,-0.19,-0.03,-0.00,-0.06,-0.07,0.01,0.03,0.00
54.288,-0.11,1.00,-0.18,-0.03,-0.00,-0.06,-0.07,0.01,0.03,0.00
54.289,-0.11,0.99,-0.14,-0.03,-0.00,-0.06,-0.07,0.01,0.03,0.00
54.29,-0.11,1.00,-0.13,-0.03,-0.00,-0.06,-0.07,0.01,0.03,0.00
54.291,-0.11,1.00,-0.13,0.01,-0.02,-0.09,-0.07,0.01,0.03,0.00
54.331,-0.11,1.00,-0.13,0.01,-0.02,-0.09,0.03,0.03,0.03,0.00
54.332,-0.11,1.00,-0.13,-0.00,-0.02,-0.07,0.03,0.03,0.03,0.00
54.352,-0.10,1.00,-0.16,-0.00,-0.02,-0.07,0.03,0.03,0.03,0.00
54.353,-0.09,1.00,-0.18,-0.00,-0.02,-0.07,0.03,0.03,0.03,0.00
54.354,-0.10,0.99,-0.18,-0.00,-0.02,-0.07,0.03,0.03,0.03,0.00
54.365,-0.10,0.99,-0.18,-0.05,0.01,0.31,0.03,0.03,0.03,0.00
54.365,-0.10,0.99,-0.18,-0.05,0.01,0.31,0.02,0.02,0.04,0.00
54.404,-0.10,0.99,-0.18,-0.05,0.01,0.31,-0.00,0.00,0.03,0.00
54.406,-0.10,0.99,-0.17,-0.05,0.01,0.31,-0.00,0.00,0.03,0.00
54.407,-0.10,1.00,-0.18,-0.05,0.01,0.31,-0.00,0.00,0.03,0.00
54.407,-0.10,1.00,-0.18,-0.05,0.01,0.31,-0.00,0.00,0.03,0.00
54.408,-0.10,1.00,-0.18,0.03,-0.03,-0.04,-0.00,0.00,0.03,0.00
54.447,-0.10,1.00,-0.18,0.03,-0.03,-0.04,0.02,0.00,0.00,0.00
54.449,-0.10,1.00,-0.18,0.03,-0.03,-0.03,0.02,0.00,0.00,0.00
54.478,-0.10,1.00,-0.17,0.03,-0.03,-0.03,0.02,0.00,0.00,0.00
54.48,-0.11,0.99,-0.17,0.03,-0.03,-0.03,0.02,0.00,0.00,0.00
54.481,-0.10,0.99,-0.17,0.03,-0.03,-0.03,0.02,0.00,0.00,0.00
54.49,-0.10,0.99,-0.17,-0.02,0.07,-0.01,0.02,0.00,0.00,0.00
54.491,-0.10,0.99,-0.17,-0.02,0.07,-0.01,0.04,0.01,0.00,0.00
54.523,-0.10,0.99,-0.17,-0.02,-0.04,0.01,0.04,0.01,0.00,0.00
54.524,-0.10,0.99,-0.17,-0.02,-0.04,0.01,0.02,0.01,0.01,0.00
54.524,-0.10,0.98,-0.18,-0.02,-0.04,0.01,0.02,0.01,0.01,0.00
54.524,-0.09,0.99,-0.17,-0.02,-0.04,0.01,0.02,0.01,0.01,0.00
54.525,-0.10,1.00,-0.18,-0.02,-0.04,0.01,0.02,0.01,0.01,0.00
54.563,-0.10,1.00,-0.18,-0.02,-0.03,0.01,0.02,0.01,0.01,0.00
54.565,-0.10,1.00,-0.18,-0.02,-0.03,0.01,0.00,-0.01,0.00,0.00
54.585,-0.09,1.00,-0.18,-0.02,-0.03,0.01,0.00,-0.01,0.00,0.00
54.586,-0.09,0.99,-0.18,-0.02,-0.03,0.01,0.00,-0.01,0.00,0.00
54.587,-0.09,0.99,-0.18,-0.02,-0.03,0.01,0.00,-0.01,0.00,0.00
54.602,-0.09,0.99,-0.18,-0.02,-0.03,0.01,-0.01,-0.01,-0.00,0.00
54.603,-0.09,0.99,-0.18,0.05,0.02,-0.01,-0.01,-0.01,-0.00,0.00
54.641,-0.09,0.99,-0.18,0.05,0.02,-0.01,-0.02,-0.00,-0.01,0.00
54.642,-0.10,0.99,-0.18,0.05,0.02,-0.01,-0.02,-0.00,-0.01,0.00
54.643,-0.10,0.99,-0.17,0.05,0.02,-0.01,-0.02,-0.00,-0.01,0.00
54.644,-0.10,0.99,-0.17,0.05,0.02,-0.01,-0.02,-0.00,-0.01,0.00
54.645,-0.10,0.99,-0.17,0.06,-0.02,-0.03,-0.02,-0.00,-0.01,0.00
54.681,-0.10,0.99,-0.17,0.06,-0.02,-0.03,-0.02,0.00,-0.01,0.00
54.682,-0.10,0.99,-0.17,0.05,-0.01,-0.03,-0.02,0.00,-0.01,0.00
54.701,-0.10,1.00,-0.17,0.05,-0.01,-0.03,-0.02,0.00,-0.01,0.00
54.702,-0.10,0.99,-0.17,0.05,-0.01,-0.03,-0.02,0.00,-0.01,0.00
54.702,-0.10,1.00,-0.17,0.05,-0.01,-0.03,-0.02,0.00,-0.01,0.00
54.73,-0.10,1.00,-0.17,-0.02,0.01,0.01,-0.02,0.00,-0.01,0.00
54.732,-0.10,1.00,-0.17,-0.02,0.01,0.01,-0.01,0.00,-0.01,0.00
54.76,-0.10,1.00,-0.17,-0.02,0.01,0.01,-0.01,0.02,0.00,0.00
54.761,-0.10,0.99,-0.18,-0.02,0.01,0.01,-0.01,0.02,0.00,0.00
54.762,-0.10,0.99,-0.17,-0.02,0.01,0.01,-0.01,0.02,0.00,0.00
54.762,-0.10,0.99,-0.17,-0.02,0.01,0.01,-0.01,0.02,0.00,0.00
54.762,-0.10,0.99,-0.17,-0.01,0.01,0.02,-0.01,0.02,0.00,0.00
54.8,-0.10,0.99,-0.17,-0.01,0.01,0.02,-0.02,0.04,0.01,0.00
54.801,-0.10,0.99,-0.17,-0.02,0.01,0.01,-0.02,0.04,0.01,0.00
54.819,-0.10,0.99,-0.17,-0.02,0.01,0.01,-0.02,0.04,0.01,0.00
54.821,-0.10,1.00,-0.15,-0.02,0.01,0.01,-0.02,0.04,0.01,0.00
54.821,-0.10,1.00,-0.15,-0.02,0.01,0.01,-0.02,0.04,0.01,0.00
54.84,-0.10,1.00,-0.15,-0.02,0.01,0.01,0.00,0.03,0.01,0.00
54.841,-0.10,1.00,-0.15,-0.02,-0.03,0.00,0.00,0.03,0.01,0.00
54.878,-0.10,1.00,-0.15,-0.02,-0.03,0.00,0.02,-0.01,-0.00,0.00
54.879,-0.10,1.00,-0.15,-0.02,-0.03,0.00,0.02,-0.01,-0.00,0.00
54.879,-0.10,0.99,-0.18,-0.02,-0.03,0.00,0.02,-0.01,-0.00,0.00
54.879,-0.10,0.97,-0.20,-0.02,-0.03,0.00,0.02,-0.01,-0.00,0.00
54.88,-0.10,0.97,-0.20,0.01,0.06,0.18,0.02,-0.01,-0.00,0.00
54.918,-0.10,0.97,-0.20,0.02,0.05,0.15,0.02,-0.01,-0.00,0.00
54.919,-0.10,0.97,-0.20,0.02,0.05,0.15,-0.03,-0.01,-0.01,0.00
54.939,-0.12,0.98,-0.19,0.02,0.05,0.15,-0.03,-0.01,-0.01,0.00
54.94,-0.12,1.00,-0.16,0.02,0.05,0.15,-0.03,-0.01,-0.01,0.00
54.941,-0.12,1.02,-0.13,0.02,0.05,0.15,-0.03,-0.01,-0.01,0.00
54.959,-0.12,1.02,-0.13,0.02,0.05,0.15,0.01,0.03,-0.01,0.00
54.96,-0.12,1.02,-0.13,-0.05,-0.17,-0.19,0.01,0.03,-0.01,0.00
54.996,-0.12,1.02,-0.13,-0.05,-0.17,-0.19,0.10,0.03,0.01,0.00
54.998,-0.11,1.01,-0.14,-0.05,-0.17,-0.19,0.10,0.03,0.01,0.00
54.999,-0.09,0.99,-0.16,-0.05,-0.17,-0.19,0.10,0.03,0.01,0.00
55.0,-0.08,0.98,-0.18,-0.05,-0.17,-0.19,0.10,0.03,0.01,0.00
55.0,-0.08,0.98,-0.18,-0.16,0.14,0.28,0.10,0.03,0.01,0.00
55.036,-0.08,0.98,-0.18,-0.16,0.14,0.28,0.07,-0.00,0.01,0.00
55.037,-0.08,0.98,-0.18,-0.17,0.14,0.30,0.07,-0.00,0.01,0.00
55.056,-0.09,0.98,-0.18,-0.17,0.14,0.30,0.07,-0.00,0.01,0.00
55.057,-0.09,0.99,-0.18,-0.17,0.14,0.30,0.07,-0.00,0.01,0.00
55.058,-0.10,0.99,-0.18,-0.17,0.14,0.30,0.07,-0.00,0.01,0.00
55.076,-0.10,0.99,-0.18,-0.17,0.14,0.30,0.05,-0.05,0.01,0.00
55.077,-0.10,0.99,-0.18,0.12,-0.09,0.03,0.05,-0.05,0.01,0.00
55.116,-0.10,0.99,-0.18,0.12,-0.09,0.03,0.02,-0.05,0.02,0.00
55.117,-0.11,1.00,-0.19,0.12,-0.09,0.03,0.02,-0.05,0.02,0.00
55.118,-0.10,0.99,-0.20,0.12,-0.09,0.03,0.02,-0.05,0.02,0.00
55.119,-0.10,0.99,-0.19,0.12,-0.09,0.03,0.02,-0.05,0.02,0.00
55.119,-0.10,0.99,-0.19,-0.03,-0.00,-0.06,0.02,-0.05,0.02,0.00
55.161,-0.10,0.99,-0.19,-0.04,-0.01,-0.07,0.02,-0.05,0.02,0.00
55.163,-0.10,0.99,-0.19,-0.04,-0.01,-0.07,-0.03,-0.02,0.02,0.00
55.181,-0.11,0.99,-0.18,-0.04,-0.01,-0.07,-0.03,-0.02,0.02,0.00
55.182,-0.12,0.99,-0.17,-0.04,-0.01,-0.07,-0.03,-0.02,0.02,0.00
55.182,-0.11,0.99,-0.17,-0.04,-0.01,-0.07,-0.03,-0.02,0.02,0.00
55.195,-0.11,0.99,-0.17,-0.03,-0.03,-0.16,-0.03,-0.02,0.02,0.00
55.195,-0.11,0.99,-0.17,-0.03,-0.03,-0.16,-0.02,0.00,0.02,0.00
55.235,-0.11,0.99,-0.17,-0.03,-0.03,-0.16,-0.01,0.03,-0.01,0.00
55.236,-0.09,0.99,-0.18,-0.03,-0.03,-0.16,-0.01,0.03,-0.01,0.00
55.237,-0.06,1.01,-0.18,-0.03,-0.03,-0.16,-0.01,0.03,-0.01,0.00
55.238,-0.05,1.01,-0.18,-0.03,-0.03,-0.16,-0.01,0.03,-0.01,0.00
55.239,-0.05,1.01,-0.18,-0.09,-0.04,0.04,-0.01,0.03,-0.01,0.00
55.278,-0.05,1.01,-0.18,-0.09,-0.04,0.04,-0.03,0.01,-0.05,0.00
55.28,-0.05,1.01,-0.18,-0.07,-0.04,0.02,-0.03,0.01,-0.05,0.00
55.294,-0.06,1.00,-0.19,-0.07,-0.04,0.02,-0.03,0.01,-0.05,0.00
55.295,-0.08,0.99,-0.19,-0.07,-0.04,0.02,-0.03,0.01,-0.05,0.00
55.297,-0.10,0.99,-0.18,-0.07,-0.04,0.02,-0.03,0.01,-0.05,0.00
55.315,-0.10,0.99,-0.18,-0.07,-0.04,0.02,-0.05,-0.03,-0.06,0.00
55.316,-0.10,0.99,-0.18,0.45,0.11,-0.13,-0.05,-0.03,-0.06,0.00
55.353,-0.10,0.99,-0.18,0.01,-0.01,-0.10,-0.05,-0.03,-0.06,0.00
55.354,-0.10,0.99,-0.18,0.01,-0.01,-0.10,-0.05,-0.03,-0.03,0.00
55.354,-0.12,1.00,-0.17,0.01,-0.01,-0.10,-0.05,-0.03,-0.03,0.00
55.354,-0.14,1.00,-0.17,0.01,-0.01,-0.10,-0.05,-0.03,-0.03,0.00
55.355,-0.14,1.01,-0.16,0.01,-0.01,-0.10,-0.05,-0.03,-0.03,0.00
55.393,-0.14,1.01,-0.16,0.01,-0.01,-0.09,-0.05,-0.03,-0.03,0.00
55.394,-0.14,1.01,-0.16,0.01,-0.01,-0.09,0.00,-0.00,0.00,0.00
55.419,-0.13,1.00,-0.16,0.01,-0.01,-0.09,0.00,-0.00,0.00,0.00
55.421,-0.11,1.00,-0.16,0.01,-0.01,-0.09,0.00,-0.00,0.00,0.00
55.422,-0.10,1.00,-0.17,0.01,-0.01,-0.09,0.00,-0.00,0.00,0.00
55.432,-0.10,1.00,-0.17,0.01,-0.01,-0.09,0.05,0.01,-0.00,0.00
55.432,-0.10,1.00,-0.17,-0.31,0.09,0.11,0.05,0.01,-0.00,0.00
55.471,-0.10,1.00,-0.17,-0.31,0.09,0.11,0.03,0.01,-0.01,0.00
55.472,-0.10,1.00,-0.18,-0.31,0.09,0.11,0.03,0.01,-0.01,0.00
55.472,-0.09,0.99,-0.20,-0.31,0.09,0.11,0.03,0.01,-0.01,0.00
55.473,-0.09,0.98,-0.21,-0.31,0.09,0.11,0.03,0.01,-0.01,0.00
55.473,-0.09,0.98,-0.21,-0.01,0.05,0.00,0.03,0.01,-0.01,0.00
55.511,-0.09,0.98,-0.21,-0.01,0.04,-0.01,0.03,0.01,-0.01,0.00
55.513,-0.09,0.98,-0.21,-0.01,0.04,-0.01,-0.05,0.02,-0.01,0.00
55.531,-0.10,0.98,-0.20,-0.01,0.04,-0.01,-0.05,0.02,-0.01,0.00
55.532,-0.11,0.99,-0.19,-0.01,0.04,-0.01,-0.05,0.02,-0.01,0.00
55.533,-0.12,0.99,-0.18,-0.01,0.04,-0.01,-0.05,0.02,-0.01,0.00
55.555,-0.12,0.99,-0.18,-0.01,0.04,-0.01,-0.10,0.03,-0.00,0.00
55.556,-0.12,0.99,-0.18,0.10,-0.13,-0.35,-0.10,0.03,-0.00,0.00
55.59,-0.12,0.99,-0.18,-0.14,-0.04,-0.22,-0.10,0.03,-0.00,0.00
55.591,-0.12,0.99,-0.18,-0.14,-0.04,-0.22,-0.11,0.06,0.02,0.00
55.591,-0.12,1.00,-0.18,-0.14,-0.04,-0.22,-0.11,0.06,0.02,0.00
55.591,-0.11,0.99,-0.19,-0.14,-0.04,-0.22,-0.11,0.06,0.02,0.00
55.592,-0.09,0.99,-0.18,-0.14,-0.04,-0.22,-0.11,0.06,0.02,0.00
55.629,-0.09,0.99,-0.18,-0.14,-0.04,-0.22,-0.11,0.08,0.01,0.00
55.631,-0.09,0.99,-0.18,-0.15,-0.04,-0.25,-0.11,0.08,0.01,0.00
55.649,-0.08,1.00,-0.15,-0.15,-0.04,-0.25,-0.11,0.08,0.01,0.00
55.65,-0.08,1.01,-0.14,-0.15,-0.04,-0.25,-0.11,0.08,0.01,0.00
55.651,-0.09,1.00,-0.13,-0.15,-0.04,-0.25,-0.11,0.08,0.01,0.00
55.676,-0.09,1.00,-0.13,-0.15,-0.04,-0.25,-0.05,0.04,-0.04,0.00
55.677,-0.09,1.00,-0.13,0.09,-0.05,-0.15,-0.05,0.04,-0.04,0.00
55.709,-0.09,1.00,-0.13,0.09,-0.05,-0.15,-0.03,-0.02,-0.03,0.00
55.709,-0.09,0.98,-0.12,0.09,-0.05,-0.15,-0.03,-0.02,-0.03,0.00
55.71,-0.11,0.98,-0.12,0.09,-0.05,-0.15,-0.03,-0.02,-0.03,0.00
55.71,-0.11,0.98,-0.13,0.09,-0.05,-0.15,-0.03,-0.02,-0.03,0.00
55.711,-0.11,0.98,-0.13,0.16,0.02,0.30,-0.03,-0.02,-0.03,0.00
55.748,-0.11,0.98,-0.13,0.16,0.02,0.30,-0.04,-0.01,0.01,0.00
55.749,-0.11,0.98,-0.13,0.15,0.02,0.28,-0.04,-0.01,0.01,0.00
55.768,-0.11,0.98,-0.15,0.15,0.02,0.28,-0.04,-0.01,0.01,0.00
55.769,-0.10,0.99,-0.16,0.15,0.02,0.28,-0.04,-0.01,0.01,0.00
55.77,-0.10,1.00,-0.15,0.15,0.02,0.28,-0.04,-0.01,0.01,0.00
55.788,-0.10,1.00,-0.15,0.15,0.02,0.28,-0.05,0.06,0.03,0.00
55.789,-0.10,1.00,-0.15,-0.09,-0.18,0.21,-0.05,0.06,0.03,0.00
55.827,-0.10,1.00,-0.15,0.00,0.02,-0.02,-0.05,0.06,0.03,0.00
55.829,-0.10,1.00,-0.15,0.00,0.02,-0.02,-0.01,0.06,0.03,0.00
55.83,-0.10,1.01,-0.15,0.00,0.02,-0.02,-0.01,0.06,0.03,0.00
55.831,-0.11,1.01,-0.16,0.00,0.02,-0.02,-0.01,0.06,0.03,0.00
55.831,-0.11,1.00,-0.15,0.00,0.02,-0.02,-0.01,0.06,0.03,0.00
55.866,-0.11,1.00,-0.15,-0.01,0.02,-0.01,-0.01,0.06,0.03,0.00
55.867,-0.11,1.00,-0.15,-0.01,0.02,-0.01,0.03,0.01,0.03,0.00
55.886,-0.12,1.00,-0.15,-0.01,0.02,-0.01,0.03,0.01,0.03,0.00
55.887,-0.11,1.00,-0.17,-0.01,0.02,-0.01,0.03,0.01,0.03,0.00
55.888,-0.10,0.99,-0.16,-0.01,0.02,-0.01,0.03,0.01,0.03,0.00
55.906,-0.10,0.99,-0.16,-0.01,0.02,-0.01,0.01,0.00,0.01,0.00
55.908,-0.10,0.99,-0.16,-0.14,0.07,-0.01,0.01,0.00,0.01,0.00
55.945,-0.10,0.99,-0.16,-0.14,0.07,-0.01,0.01,0.03,0.02,0.00
55.946,-0.10,0.99,-0.15,-0.14,0.07,-0.01,0.01,0.03,0.02,0.00
55.947,-0.09,1.00,-0.16,-0.14,0.07,-0.01,0.01,0.03,0.02,0.00
55.947,-0.09,1.01,-0.16,-0.14,0.07,-0.01,0.01,0.03,0.02,0.00
55.947,-0.09,1.01,-0.16,-0.06,-0.06,-0.05,0.01,0.03,0.02,0.00
55.984,-0.09,1.01,-0.16,-0.07,-0.06,-0.03,0.01,0.03,0.02,0.00
55.985,-0.09,1.01,-0.16,-0.07,-0.06,-0.03,0.03,0.01,0.01,0.00
56.004,-0.09,1.01,-0.16,-0.07,-0.06,-0.03,0.03,0.01,0.01,0.00
56.005,-0.09,0.99,-0.16,-0.07,-0.06,-0.03,0.03,0.01,0.01,0.00
56.005,-0.09,0.99,-0.15,-0.07,-0.06,-0.03,0.03,0.01,0.01,0.00
56.025,-0.09,0.99,-0.15,-0.07,-0.06,-0.03,0.03,-0.01,-0.00,0.00
56.027,-0.09,0.99,-0.15,0.08,0.09,-0.02,0.03,-0.01,-0.00,0.00
56.074,-0.09,0.99,-0.15,0.08,0.09,-0.02,0.03,-0.02,-0.02,0.00
56.076,-0.09,1.00,-0.15,0.08,0.09,-0.02,0.03,-0.02,-0.02,0.00
56.077,-0.10,1.00,-0.16,0.08,0.09,-0.02,0.03,-0.02,-0.02,0.00
56.077,-0.10,0.98,-0.16,0.08,0.09,-0.02,0.03,-0.02,-0.02,0.00
56.078,-0.10,0.98,-0.16,0.09,-0.02,0.04,0.03,-0.02,-0.02,0.00
56.103,-0.10,0.98,-0.16,0.08,-0.01,0.04,0.03,-0.02,-0.02,0.00
56.104,-0.10,0.98,-0.16,0.08,-0.01,0.04,0.04,-0.03,-0.02,0.00
56.123,-0.11,0.99,-0.16,0.08,-0.01,0.04,0.04,-0.03,-0.02,0.00
56.124,-0.10,1.00,-0.17,0.08,-0.01,0.04,0.04,-0.03,-0.02,0.00
56.125,-0.10,1.00,-0.17,0.08,-0.01,0.04,0.04,-0.03,-0.02,0.00
56.142,-0.10,1.00,-0.17,0.08,-0.01,0.04,0.03,-0.01,-0.01,0.00
56.143,-0.10,1.00,-0.17,-0.03,-0.05,0.02,0.03,-0.01,-0.01,0.00
56.191,-0.10,1.00,-0.17,-0.03,-0.05,0.02,0.01,0.01,0.00,0.00
56.193,-0.11,0.98,-0.17,-0.03,-0.05,0.02,0.01,0.01,0.00,0.00
56.193,-0.11,0.98,-0.17,-0.03,-0.05,0.02,0.01,0.01,0.00,0.00
56.194,-0.11,0.99,-0.17,-0.03,-0.05,0.02,0.01,0.01,0.00,0.00
56.195,-0.11,0.99,-0.17,-0.06,-0.00,-0.10,0.01,0.01,0.00,0.00
56.223,-0.11,0.99,-0.17,-0.06,-0.00,-0.10,-0.00,-0.00,0.01,0.00
56.224,-0.11,0.99,-0.17,-0.06,-0.00,-0.09,-0.00,-0.00,0.01,0.00
56.241,-0.11,1.00,-0.16,-0.06,-0.00,-0.09,-0.00,-0.00,0.01,0.00
56.242,-0.10,1.00,-0.16,-0.06,-0.00,-0.09,-0.00,-0.00,0.01,0.00
56.242,-0.09,1.00,-0.16,-0.06,-0.00,-0.09,-0.00,-0.00,0.01,0.00
56.261,-0.09,1.00,-0.16,-0.07,-0.03,-0.05,-0.00,-0.00,0.01,0.00
56.262,-0.09,1.00,-0.16,-0.07,-0.03,-0.05,0.01,-0.02,0.01,0.00
56.302,-0.09,1.00,-0.16,0.03,0.01,0.02,0.01,-0.02,0.01,0.00
56.316,-0.09,1.00,-0.16,0.03,0.01,0.02,-0.00,-0.01,0.01,0.00
56.316,-0.09,0.99,-0.16,0.03,0.01,0.02,-0.00,-0.01,0.01,0.00
56.317,-0.09,0.99,-0.17,0.03,0.01,0.02,-0.00,-0.01,0.01,0.00
56.318,-0.09,1.00,-0.17,0.03,0.01,0.02,-0.00,-0.01,0.01,0.00
56.341,-0.09,1.00,-0.17,0.02,0.01,0.02,-0.00,-0.01,0.01,0.00
56.342,-0.09,1.00,-0.17,0.02,0.01,0.02,-0.00,-0.01,0.02,0.00
56.361,-0.10,1.00,-0.16,0.02,0.01,0.02,-0.00,-0.01,0.02,0.00
56.362,-0.10,1.00,-0.16,0.02,0.01,0.02,-0.00,-0.01,0.02,0.00
56.363,-0.09,1.00,-0.16,0.02,0.01,0.02,-0.00,-0.01,0.02,0.00
56.387,-0.09,1.00,-0.16,0.03,0.02,-0.02,-0.00,-0.01,0.02,0.00
56.387,-0.09,1.00,-0.16,0.03,0.02,-0.02,0.02,-0.01,0.00,0.00
56.419,-0.09,1.00,-0.16,0.03,0.02,-0.02,0.02,-0.01,-0.01,0.00
56.42,-0.09,0.99,-0.16,0.03,0.02,-0.02,0.02,-0.01,-0.01,0.00
56.42,-0.10,1.00,-0.15,0.03,0.02,-0.02,0.02,-0.01,-0.01,0.00
56.42,-0.10,1.00,-0.16,0.03,0.02,-0.02,0.02,-0.01,-0.01,0.00
56.421,-0.10,1.00,-0.16,0.06,0.01,0.02,0.02,-0.01,-0.01,0.00
56.471,-0.10,1.00,-0.16,0.06,0.01,0.02,0.02,-0.03,-0.01,0.00
56.479,-0.10,1.00,-0.16,0.06,0.01,0.02,0.02,-0.03,-0.01,0.00
56.479,-0.10,1.00,-0.17,0.06,0.01,0.02,0.02,-0.03,-0.01,0.00
56.48,-0.10,1.00,-0.16,0.06,0.01,0.02,0.02,-0.03,-0.01,0.00
56.481,-0.10,0.99,-0.15,0.06,0.01,0.02,0.02,-0.03,-0.01,0.00
56.498,-0.10,0.99,-0.15,0.06,0.01,0.02,0.02,-0.06,-0.01,0.00
56.5,-0.10,0.99,-0.15,0.00,0.06,0.03,0.02,-0.06,-0.01,0.00
56.537,-0.10,0.99,-0.15,0.00,0.06,0.03,0.02,-0.06,-0.02,0.00
56.538,-0.11,0.99,-0.16,0.00,0.06,0.03,0.02,-0.06,-0.02,0.00
56.539,-0.11,1.00,-0.17,0.00,0.06,0.03,0.02,-0.06,-0.02,0.00
56.539,-0.11,0.99,-0.17,0.00,0.06,0.03,0.02,-0.06,-0.02,0.00
56.539,-0.11,0.99,-0.17,-0.02,-0.04,0.08,0.02,-0.06,-0.02,0.00
56.579,-0.11,0.99,-0.17,-0.02,-0.04,0.08,0.01,-0.04,-0.01,0.00
56.58,-0.11,0.99,-0.17,-0.01,-0.04,0.07,0.01,-0.04,-0.01,0.00
56.605,-0.11,0.99,-0.17,-0.01,-0.04,0.07,0.01,-0.04,-0.01,0.00
56.607,-0.10,0.99,-0.17,-0.01,-0.04,0.07,0.01,-0.04,-0.01,0.00
56.607,-0.10,0.99,-0.18,-0.01,-0.04,0.07,0.01,-0.04,-0.01,0.00
56.617,-0.10,0.99,-0.18,-0.01,-0.04,0.07,0.02,-0.01,0.00,0.00
56.618,-0.10,0.99,-0.18,-0.07,-0.00,-0.05,0.02,-0.01,0.00,0.00
56.656,-0.10,0.99,-0.18,-0.02,-0.03,-0.07,0.02,-0.01,0.00,0.00
56.657,-0.10,0.99,-0.18,-0.02,-0.03,-0.07,0.01,0.02,0.02,0.00
56.658,-0.10,0.99,-0.17,-0.02,-0.03,-0.07,0.01,0.02,0.02,0.00
56.659,-0.10,0.99,-0.18,-0.02,-0.03,-0.07,0.01,0.02,0.02,0.00
56.66,-0.10,1.00,-0.18,-0.02,-0.03,-0.07,0.01,0.02,0.02,0.00
56.697,-0.10,1.00,-0.18,-0.02,-0.03,-0.07,-0.01,-0.00,0.01,0.00
56.698,-0.10,1.00,-0.18,-0.02,-0.03,-0.07,-0.01,-0.00,0.01,0.00
56.716,-0.09,1.00,-0.17,-0.02,-0.03,-0.07,-0.01,-0.00,0.01,0.00
56.717,-0.09,1.00,-0.17,-0.02,-0.03,-0.07,-0.01,-0.00,0.01,0.00
56.718,-0.09,1.00,-0.17,-0.02,-0.03,-0.07,-0.01,-0.00,0.01,0.00
56.736,-0.09,1.00,-0.17,-0.02,-0.03,-0.07,-0.01,-0.01,-0.01,0.00
56.738,-0.09,1.00,-0.17,0.04,0.03,-0.07,-0.01,-0.01,-0.01,0.00
56.776,-0.09,1.00,-0.17,0.04,0.03,0.02,-0.01,-0.01,-0.01,0.00
56.778,-0.09,1.00,-0.17,0.04,0.03,0.02,0.00,0.00,-0.01,0.00
