time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
141.731,-0.22,1.04,0.21,-8.39,0.20,2.07,-0.41,0.55,0.02,0.00
141.732,-0.22,1.04,0.21,-8.27,0.19,1.77,-0.41,0.55,0.02,0.00
141.753,0.49,1.25,0.23,-8.27,0.19,1.77,-0.41,0.55,0.02,0.00
141.754,1.13,1.07,0.67,-8.27,0.19,1.77,-0.41,0.55,0.02,0.00
141.754,0.82,0.51,0.09,-8.27,0.19,1.77,-0.41,0.55,0.02,0.00
141.767,0.82,0.51,0.09,2.53,0.23,3.52,-0.41,0.55,0.02,0.00
141.767,0.82,0.51,0.09,2.53,0.23,3.52,-0.43,0.80,-0.12,0.00
141.806,0.82,0.51,0.09,-7.71,-5.38,2.51,-0.43,0.80,-0.12,0.00
141.807,0.82,0.51,0.09,-7.71,-5.38,2.51,-0.22,1.52,-0.20,0.00
141.807,-0.29,0.14,0.21,-7.71,-5.38,2.51,-0.22,1.52,-0.20,0.00
141.807,-0.39,0.45,0.31,-7.71,-5.38,2.51,-0.22,1.52,-0.20,0.00
141.807,-0.07,0.52,0.30,-7.71,-5.38,2.51,-0.22,1.52,-0.20,0.00
141.853,-0.07,0.52,0.30,-7.55,-5.30,2.28,-0.22,1.52,-0.20,0.00
141.854,-0.07,0.52,0.30,-7.55,-5.30,2.28,0.22,1.29,-0.04,0.00
141.877,0.14,0.59,0.34,-7.55,-5.30,2.28,0.22,1.29,-0.04,0.00
141.878,0.10,0.78,0.19,-7.55,-5.30,2.28,0.22,1.29,-0.04,0.00
141.878,-0.10,1.04,-0.11,-7.55,-5.30,2.28,0.22,1.29,-0.04,0.00
141.884,-0.10,1.04,-0.11,-7.55,-5.30,2.28,0.40,0.99,0.18,0.00
141.885,-0.10,1.04,-0.11,-4.61,-1.00,0.91,0.40,0.99,0.18,0.00
141.925,-0.10,1.04,-0.11,-4.61,-1.00,0.91,0.43,1.23,0.19,0.00
141.926,-0.12,0.89,-0.16,-4.61,-1.00,0.91,0.43,1.23,0.19,0.00
141.926,-0.43,0.77,-0.33,-4.61,-1.00,0.91,0.43,1.23,0.19,0.00
141.927,-0.61,0.56,-0.44,-4.61,-1.00,0.91,0.43,1.23,0.19,0.00
141.927,-0.61,0.56,-0.44,-8.72,-1.55,-3.51,0.43,1.23,0.19,0.00
141.969,-0.61,0.56,-0.44,-8.72,-1.55,-3.51,0.38,1.39,-0.25,0.00
141.971,-0.61,0.56,-0.44,-8.46,-1.58,-3.59,0.38,1.39,-0.25,0.00
141.983,-0.81,0.69,-0.56,-8.46,-1.58,-3.59,0.38,1.39,-0.25,0.00
141.984,-0.70,0.94,-0.47,-8.46,-1.58,-3.59,0.38,1.39,-0.25,0.00
141.985,-0.32,0.96,-0.31,-8.46,-1.58,-3.59,0.38,1.39,-0.25,0.00
142.003,-0.32,0.96,-0.31,-10.36,-0.45,-4.93,0.38,1.39,-0.25,0.00
142.006,-0.32,0.96,-0.31,-10.36,-0.45,-4.93,0.36,1.09,-0.33,0.00
142.042,-0.32,0.96,-0.31,-10.36,-0.45,-4.93,0.09,1.07,-0.11,0.00
142.043,-0.36,0.80,-0.19,-10.36,-0.45,-4.93,0.09,1.07,-0.11,0.00
142.043,-0.57,0.65,-0.18,-10.36,-0.45,-4.93,0.09,1.07,-0.11,0.00
142.044,-0.61,0.59,-0.09,-10.36,-0.45,-4.93,0.09,1.07,-0.11,0.00
142.044,-0.61,0.59,-0.09,-9.18,-2.22,-2.18,0.09,1.07,-0.11,0.00
142.083,-0.61,0.59,-0.09,-9.18,-2.22,-2.18,-0.24,0.95,0.19,0.00
142.085,-0.61,0.59,-0.09,-9.06,-2.14,-2.38,-0.24,0.95,0.19,0.00
142.103,-0.49,0.69,0.15,-9.06,-2.14,-2.38,-0.24,0.95,0.19,0.00
142.104,-0.19,0.75,0.34,-9.06,-2.14,-2.38,-0.24,0.95,0.19,0.00
142.105,-0.13,0.97,0.25,-9.06,-2.14,-2.38,-0.24,0.95,0.19,0.00
142.122,-0.13,0.97,0.25,-9.06,-2.14,-2.38,-0.11,0.29,0.24,0.00
142.123,-0.13,0.97,0.25,-6.64,-0.87,1.43,-0.11,0.29,0.24,0.00
142.161,-0.13,0.97,0.25,-6.64,-0.87,1.43,0.17,0.20,0.19,0.00
142.162,-0.19,1.02,0.10,-6.64,-0.87,1.43,0.17,0.20,0.19,0.00
142.163,-0.14,1.12,0.08,-6.64,-0.87,1.43,0.17,0.20,0.19,0.00
142.163,0.00,0.94,0.08,-6.64,-0.87,1.43,0.17,0.20,0.19,0.00
142.163,0.00,0.94,0.08,-5.04,1.32,-0.10,0.17,0.20,0.19,0.00
142.201,0.00,0.94,0.08,-5.04,1.32,-0.10,0.23,0.50,0.31,0.00
142.203,0.00,0.94,0.08,-5.05,1.33,-0.10,0.23,0.50,0.31,0.00
142.222,0.17,0.85,0.23,-5.05,1.33,-0.10,0.23,0.50,0.31,0.00
142.224,0.15,0.76,0.37,-5.05,1.33,-0.10,0.23,0.50,0.31,0.00
142.226,0.02,0.99,0.48,-5.05,1.33,-0.10,0.23,0.50,0.31,0.00
142.241,0.02,0.99,0.48,-2.91,-0.19,2.59,0.23,0.50,0.31,0.00
142.242,0.02,0.99,0.48,-2.91,-0.19,2.59,0.49,0.53,0.32,0.00
142.28,0.02,0.99,0.48,-3.10,3.48,0.79,0.49,0.53,0.32,0.00
142.28,0.02,0.99,0.48,-3.10,3.48,0.79,0.70,0.62,0.35,0.00
142.281,0.04,1.01,0.21,-3.10,3.48,0.79,0.70,0.62,0.35,0.00
142.281,0.10,1.26,0.09,-3.10,3.48,0.79,0.70,0.62,0.35,0.00
142.281,0.15,1.47,0.18,-3.10,3.48,0.79,0.70,0.62,0.35,0.00
142.32,0.15,1.47,0.18,-3.10,3.48,0.79,0.84,1.01,0.47,0.00
142.321,0.15,1.47,0.18,-3.18,3.47,0.90,0.84,1.01,0.47,0.00
142.339,0.17,1.50,-0.08,-3.18,3.47,0.90,0.84,1.01,0.47,0.00
142.34,0.18,1.23,-0.06,-3.18,3.47,0.90,0.84,1.01,0.47,0.00
142.341,-0.00,1.05,0.05,-3.18,3.47,0.90,0.84,1.01,0.47,0.00
142.359,-0.00,1.05,0.05,-3.05,3.58,-0.93,0.84,1.01,0.47,0.00
142.361,-0.00,1.05,0.05,-3.05,3.58,-0.93,0.64,1.15,0.36,0.00
142.398,-0.00,1.05,0.05,-4.50,2.33,-0.13,0.64,1.15,0.36,0.00
142.4,-0.00,1.05,0.05,-4.50,2.33,-0.13,0.43,1.24,0.29,0.00
142.4,-0.03,1.08,-0.04,-4.50,2.33,-0.13,0.43,1.24,0.29,0.00
142.401,-0.02,1.10,0.03,-4.50,2.33,-0.13,0.43,1.24,0.29,0.00
142.402,-0.04,1.22,0.18,-4.50,2.33,-0.13,0.43,1.24,0.29,0.00
142.437,-0.04,1.22,0.18,-4.50,2.33,-0.13,0.56,0.83,0.28,0.00
142.438,-0.04,1.22,0.18,-4.50,2.32,-0.07,0.56,0.83,0.28,0.00
142.458,0.03,1.21,0.09,-4.50,2.32,-0.07,0.56,0.83,0.28,0.00
142.458,0.07,1.26,0.18,-4.50,2.32,-0.07,0.56,0.83,0.28,0.00
142.459,0.02,1.25,-0.12,-4.50,2.32,-0.07,0.56,0.83,0.28,0.00
142.477,0.02,1.25,-0.12,-3.83,3.38,-0.01,0.56,0.83,0.28,0.00
142.478,0.02,1.25,-0.12,-3.83,3.38,-0.01,0.79,0.77,0.34,0.00
142.516,0.02,1.25,-0.12,-2.58,4.05,-0.63,0.79,0.77,0.34,0.00
142.518,0.02,1.25,-0.12,-2.58,4.05,-0.63,0.91,1.07,0.38,0.00
142.519,0.08,1.45,0.02,-2.58,4.05,-0.63,0.91,1.07,0.38,0.00
142.519,0.12,1.30,-0.08,-2.58,4.05,-0.63,0.91,1.07,0.38,0.00
142.52,0.31,1.18,-0.04,-2.58,4.05,-0.63,0.91,1.07,0.38,0.00
142.556,0.31,1.18,-0.04,-2.58,4.05,-0.63,0.95,1.14,0.40,0.00
142.557,0.31,1.18,-0.04,-2.66,4.04,-0.49,0.95,1.14,0.40,0.00
142.576,0.30,1.33,-0.10,-2.66,4.04,-0.49,0.95,1.14,0.40,0.00
142.578,0.22,1.44,-0.14,-2.66,4.04,-0.49,0.95,1.14,0.40,0.00
142.578,0.12,1.35,-0.16,-2.66,4.04,-0.49,0.95,1.14,0.40,0.00
142.596,0.12,1.35,-0.16,-2.66,4.04,-0.49,0.92,1.08,0.34,0.00
142.598,0.12,1.35,-0.16,-2.29,4.65,-1.37,0.92,1.08,0.34,0.00
142.635,0.12,1.35,-0.16,-3.73,3.95,-2.23,0.92,1.08,0.34,0.00
142.636,0.12,1.35,-0.16,-3.73,3.95,-2.23,0.91,0.95,0.27,0.00
142.637,0.14,1.15,-0.16,-3.73,3.95,-2.23,0.91,0.95,0.27,0.00
142.638,0.08,1.32,-0.25,-3.73,3.95,-2.23,0.91,0.95,0.27,0.00
142.638,0.01,1.45,-0.31,-3.73,3.95,-2.23,0.91,0.95,0.27,0.00
142.674,0.01,1.45,-0.31,-3.73,3.95,-2.23,1.01,0.93,0.17,0.00
142.675,0.01,1.45,-0.31,-3.74,3.92,-2.01,1.01,0.93,0.17,0.00
142.694,-0.12,1.24,-0.37,-3.74,3.92,-2.01,1.01,0.93,0.17,0.00
142.695,-0.28,0.98,-0.27,-3.74,3.92,-2.01,1.01,0.93,0.17,0.00
142.695,-0.32,1.33,-0.30,-3.74,3.92,-2.01,1.01,0.93,0.17,0.00
142.714,-0.32,1.33,-0.30,-3.74,3.92,-2.01,0.97,1.10,0.01,0.00
142.715,-0.32,1.33,-0.30,-6.73,2.69,-2.52,0.97,1.10,0.01,0.00
142.754,-0.32,1.33,-0.30,-6.73,2.69,-2.52,0.83,1.03,-0.05,0.00
142.756,-0.06,1.58,-0.38,-6.73,2.69,-2.52,0.83,1.03,-0.05,0.00
142.757,0.03,1.31,-0.27,-6.73,2.69,-2.52,0.83,1.03,-0.05,0.00
142.757,-0.00,1.16,-0.06,-6.73,2.69,-2.52,0.83,1.03,-0.05,0.00
142.758,-0.00,1.16,-0.06,-4.40,4.30,-1.61,0.83,1.03,-0.05,0.00
142.794,-0.00,1.16,-0.06,-4.40,4.30,-1.61,0.65,1.04,0.16,0.00
142.795,-0.00,1.16,-0.06,-4.42,4.27,-1.53,0.65,1.04,0.16,0.00
142.813,0.13,1.24,-0.06,-4.42,4.27,-1.53,0.65,1.04,0.16,0.00
142.814,0.09,1.17,-0.13,-4.42,4.27,-1.53,0.65,1.04,0.16,0.00
142.815,0.04,1.11,-0.19,-4.42,4.27,-1.53,0.65,1.04,0.16,0.00
142.833,0.04,1.11,-0.19,-3.55,2.57,-0.38,0.65,1.04,0.16,0.00
142.834,0.04,1.11,-0.19,-3.55,2.57,-0.38,0.67,1.01,0.33,0.00
142.877,0.04,1.11,-0.19,-3.55,2.57,-0.38,0.73,0.97,0.39,0.00
142.878,0.05,1.24,-0.26,-3.55,2.57,-0.38,0.73,0.97,0.39,0.00
142.879,0.00,1.42,-0.36,-3.55,2.57,-0.38,0.73,0.97,0.39,0.00
142.879,0.04,1.50,-0.34,-3.55,2.57,-0.38,0.73,0.97,0.39,0.00
142.88,0.04,1.50,-0.34,-4.20,4.65,-2.18,0.73,0.97,0.39,0.00
142.912,0.04,1.50,-0.34,-4.27,4.66,-2.05,0.73,0.97,0.39,0.00
142.913,0.04,1.50,-0.34,-4.27,4.66,-2.05,0.78,0.97,0.30,0.00
142.932,0.05,1.52,-0.31,-4.27,4.66,-2.05,0.78,0.97,0.30,0.00
142.933,0.05,1.29,-0.20,-4.27,4.66,-2.05,0.78,0.97,0.30,0.00
142.933,0.01,1.09,-0.12,-4.27,4.66,-2.05,0.78,0.97,0.30,0.00
142.952,0.01,1.09,-0.12,-4.22,3.80,-0.89,0.78,0.97,0.30,0.00
142.953,0.01,1.09,-0.12,-4.22,3.80,-0.89,0.67,0.99,0.14,0.00
142.992,0.01,1.09,-0.12,-4.81,3.86,-0.64,0.67,0.99,0.14,0.00
142.993,0.01,1.09,-0.12,-4.81,3.86,-0.64,0.72,0.99,0.12,0.00
142.994,-0.03,1.31,-0.19,-4.81,3.86,-0.64,0.72,0.99,0.12,0.00
142.994,-0.00,1.38,-0.22,-4.81,3.86,-0.64,0.72,0.99,0.12,0.00
142.995,-0.03,1.23,-0.17,-4.81,3.86,-0.64,0.72,0.99,0.12,0.00
143.031,-0.03,1.23,-0.17,-4.84,3.87,-0.57,0.72,0.99,0.12,0.00
143.033,-0.03,1.23,-0.17,-4.84,3.87,-0.57,0.71,1.02,0.18,0.00
143.064,-0.10,1.21,-0.17,-4.84,3.87,-0.57,0.71,1.02,0.18,0.00
143.065,-0.14,1.30,-0.19,-4.84,3.87,-0.57,0.71,1.02,0.18,0.00
143.065,-0.06,1.36,-0.25,-4.84,3.87,-0.57,0.71,1.02,0.18,0.00
143.07,-0.06,1.36,-0.25,-5.65,3.68,-0.57,0.71,1.02,0.18,0.00
143.071,-0.06,1.36,-0.25,-5.65,3.68,-0.57,0.72,0.99,0.15,0.00
143.11,-0.06,1.36,-0.25,-4.74,3.63,-0.67,0.72,0.99,0.15,0.00
143.111,-0.06,1.36,-0.25,-4.74,3.63,-0.67,0.74,0.98,0.20,0.00
143.112,-0.01,1.32,-0.24,-4.74,3.63,-0.67,0.74,0.98,0.20,0.00
143.113,-0.01,1.25,-0.22,-4.74,3.63,-0.67,0.74,0.98,0.20,0.00
143.113,-0.00,1.27,-0.19,-4.74,3.63,-0.67,0.74,0.98,0.20,0.00
143.149,-0.00,1.27,-0.19,-4.79,3.65,-0.59,0.74,0.98,0.20,0.00
143.15,-0.00,1.27,-0.19,-4.79,3.65,-0.59,0.75,1.01,0.21,0.00
143.168,0.06,1.32,-0.28,-4.79,3.65,-0.59,0.75,1.01,0.21,0.00
143.17,0.09,1.34,-0.19,-4.79,3.65,-0.59,0.75,1.01,0.21,0.00
143.171,0.07,1.41,-0.16,-4.79,3.65,-0.59,0.75,1.01,0.21,0.00
143.201,0.07,1.41,-0.16,-4.79,3.65,-0.59,0.72,0.98,0.22,0.00
143.203,0.07,1.41,-0.16,-4.09,4.43,-0.41,0.72,0.98,0.22,0.00
143.228,0.07,1.41,-0.16,-2.83,4.90,0.12,0.72,0.98,0.22,0.00
143.228,0.07,1.41,-0.16,-2.83,4.90,0.12,0.66,1.00,0.23,0.00
143.229,0.13,1.49,-0.21,-2.83,4.90,0.12,0.66,1.00,0.23,0.00
143.229,0.30,1.42,-0.18,-2.83,4.90,0.12,0.66,1.00,0.23,0.00
143.23,0.20,1.31,-0.09,-2.83,4.90,0.12,0.66,1.00,0.23,0.00
143.28,0.20,1.31,-0.09,-2.92,4.90,0.14,0.66,1.00,0.23,0.00
143.281,0.20,1.31,-0.09,-2.92,4.90,0.14,0.65,1.01,0.19,0.00
143.309,0.12,1.23,-0.23,-2.92,4.90,0.14,0.65,1.01,0.19,0.00
143.311,0.04,1.15,-0.20,-2.92,4.90,0.14,0.65,1.01,0.19,0.00
143.311,-0.04,1.08,-0.14,-2.92,4.90,0.14,0.65,1.01,0.19,0.00
143.311,-0.04,1.08,-0.14,-4.64,2.45,-0.16,0.65,1.01,0.19,0.00
143.312,-0.04,1.08,-0.14,-4.64,2.45,-0.16,0.63,1.09,0.15,0.00
143.347,-0.04,1.08,-0.14,-6.16,4.78,-0.94,0.63,1.09,0.15,0.00
143.348,-0.04,1.08,-0.14,-6.16,4.78,-0.94,0.72,1.01,0.03,0.00
143.349,-0.14,1.37,-0.27,-6.16,4.78,-0.94,0.72,1.01,0.03,0.00
143.35,-0.13,1.45,-0.31,-6.16,4.78,-0.94,0.72,1.01,0.03,0.00
143.351,-0.08,1.36,-0.26,-6.16,4.78,-0.94,0.72,1.01,0.03,0.00
143.387,-0.08,1.36,-0.26,-6.08,4.73,-0.88,0.72,1.01,0.03,0.00
143.388,-0.08,1.36,-0.26,-6.08,4.73,-0.88,0.66,0.90,-0.12,0.00
143.413,-0.15,1.23,-0.14,-6.08,4.73,-0.88,0.66,0.90,-0.12,0.00
143.414,-0.12,1.11,-0.07,-6.08,4.73,-0.88,0.66,0.90,-0.12,0.00
143.415,-0.07,1.37,-0.25,-6.08,4.73,-0.88,0.66,0.90,-0.12,0.00
143.437,-0.07,1.37,-0.25,-6.08,4.73,-0.88,0.65,0.99,-0.07,0.00
143.438,-0.07,1.37,-0.25,-6.00,3.17,0.37,0.65,0.99,-0.07,0.00
143.466,-0.07,1.37,-0.25,-6.00,3.17,0.37,0.71,0.91,0.03,0.00
143.467,0.02,1.37,-0.16,-6.00,3.17,0.37,0.71,0.91,0.03,0.00
143.467,-0.07,1.32,-0.22,-6.00,3.17,0.37,0.71,0.91,0.03,0.00
143.468,0.12,1.34,-0.28,-6.00,3.17,0.37,0.71,0.91,0.03,0.00
143.468,0.12,1.34,-0.28,-4.63,4.17,-0.22,0.71,0.91,0.03,0.00
143.505,0.12,1.34,-0.28,-4.63,4.17,-0.22,0.75,0.96,0.12,0.00
143.506,0.12,1.34,-0.28,-4.66,4.18,-0.14,0.75,0.96,0.12,0.00
143.529,0.14,1.45,-0.28,-4.66,4.18,-0.14,0.75,0.96,0.12,0.00
143.531,0.12,1.24,-0.31,-4.66,4.18,-0.14,0.75,0.96,0.12,0.00
143.532,0.14,1.22,-0.32,-4.66,4.18,-0.14,0.75,0.96,0.12,0.00
143.569,0.14,1.22,-0.32,-4.66,4.18,-0.14,0.68,0.91,0.12,0.00
143.569,0.14,1.22,-0.32,-3.67,3.83,-0.87,0.68,0.91,0.12,0.00
143.584,0.14,1.22,-0.32,-3.94,4.68,-1.27,0.68,0.91,0.12,0.00
143.585,0.14,1.22,-0.32,-3.94,4.68,-1.27,0.64,0.81,0.04,0.00
143.585,0.14,1.47,-0.32,-3.94,4.68,-1.27,0.64,0.81,0.04,0.00
143.585,0.14,1.44,-0.40,-3.94,4.68,-1.27,0.64,0.81,0.04,0.00
143.586,0.05,1.26,-0.34,-3.94,4.68,-1.27,0.64,0.81,0.04,0.00
143.624,0.05,1.26,-0.34,-3.94,4.68,-1.27,0.61,0.82,-0.10,0.00
143.625,0.05,1.26,-0.34,-3.91,4.63,-1.20,0.61,0.82,-0.10,0.00
143.643,0.04,1.31,-0.25,-3.91,4.63,-1.20,0.61,0.82,-0.10,0.00
143.644,0.00,1.18,-0.31,-3.91,4.63,-1.20,0.61,0.82,-0.10,0.00
143.645,-0.08,1.32,-0.25,-3.91,4.63,-1.20,0.61,0.82,-0.10,0.00
143.673,-0.08,1.32,-0.25,-4.99,3.39,-0.33,0.61,0.82,-0.10,0.00
143.674,-0.08,1.32,-0.25,-4.99,3.39,-0.33,0.57,0.67,-0.22,0.00
143.702,-0.08,1.32,-0.25,-4.99,3.39,-0.33,0.51,0.64,-0.27,0.00
143.703,-0.05,1.25,-0.26,-4.99,3.39,-0.33,0.51,0.64,-0.27,0.00
143.703,-0.08,1.17,-0.28,-4.99,3.39,-0.33,0.51,0.64,-0.27,0.00
143.703,-0.18,1.23,-0.21,-4.99,3.39,-0.33,0.51,0.64,-0.27,0.00
143.704,-0.18,1.23,-0.21,-5.71,2.82,-0.09,0.51,0.64,-0.27,0.00
143.742,-0.18,1.23,-0.21,-5.71,2.82,-0.09,0.38,0.63,-0.26,0.00
143.744,-0.18,1.23,-0.21,-5.58,2.76,-0.07,0.38,0.63,-0.26,0.00
143.762,-0.03,1.20,-0.19,-5.58,2.76,-0.07,0.38,0.63,-0.26,0.00
143.763,-0.04,1.23,-0.17,-5.58,2.76,-0.07,0.38,0.63,-0.26,0.00
143.764,-0.03,0.97,-0.14,-5.58,2.76,-0.07,0.38,0.63,-0.26,0.00
143.781,-0.03,0.97,-0.14,-5.58,2.76,-0.07,0.35,0.58,-0.23,0.00
143.782,-0.03,0.97,-0.14,-4.79,1.90,0.80,0.35,0.58,-0.23,0.00
143.82,-0.03,0.97,-0.14,-4.40,2.32,1.52,0.35,0.58,-0.23,0.00
143.821,-0.03,0.97,-0.14,-4.40,2.32,1.52,0.35,0.54,-0.17,0.00
143.822,-0.00,1.22,-0.06,-4.40,2.32,1.52,0.35,0.54,-0.17,0.00
143.822,0.01,1.17,-0.15,-4.40,2.32,1.52,0.35,0.54,-0.17,0.00
143.822,-0.00,1.14,-0.07,-4.40,2.32,1.52,0.35,0.54,-0.17,0.00
143.86,-0.00,1.14,-0.07,-4.40,2.32,1.52,0.30,0.56,-0.13,0.00
143.861,-0.00,1.14,-0.07,-4.33,2.28,1.51,0.30,0.56,-0.13,0.00
143.88,0.08,1.21,-0.06,-4.33,2.28,1.51,0.30,0.56,-0.13,0.00
143.882,0.07,1.19,-0.08,-4.33,2.28,1.51,0.30,0.56,-0.13,0.00
143.882,0.11,1.17,-0.03,-4.33,2.28,1.51,0.30,0.56,-0.13,0.00
143.9,0.11,1.17,-0.03,-3.44,2.37,1.79,0.30,0.56,-0.13,0.00
143.901,0.11,1.17,-0.03,-3.44,2.37,1.79,0.26,0.56,-0.10,0.00
143.939,0.11,1.17,-0.03,-3.94,1.98,1.94,0.26,0.56,-0.10,0.00
143.941,0.11,1.17,-0.03,-3.94,1.98,1.94,0.31,0.57,-0.16,0.00
143.942,0.13,1.18,-0.07,-3.94,1.98,1.94,0.31,0.57,-0.16,0.00
143.942,0.03,1.14,-0.06,-3.94,1.98,1.94,0.31,0.57,-0.16,0.00
143.943,-0.08,1.14,-0.01,-3.94,1.98,1.94,0.31,0.57,-0.16,0.00
143.979,-0.08,1.14,-0.01,-3.94,1.98,1.94,0.44,0.91,-0.26,0.00
143.981,-0.08,1.14,-0.01,-3.86,1.95,1.92,0.44,0.91,-0.26,0.00
144.0,-0.12,0.97,-0.06,-3.86,1.95,1.92,0.44,0.91,-0.26,0.00
144.002,-0.12,1.20,-0.03,-3.86,1.95,1.92,0.44,0.91,-0.26,0.00
144.002,0.04,1.18,-0.05,-3.86,1.95,1.92,0.44,0.91,-0.26,0.00
144.019,0.04,1.18,-0.05,-3.86,1.95,1.92,0.56,1.01,-0.28,0.00
144.02,0.04,1.18,-0.05,-4.72,1.57,1.92,0.56,1.01,-0.28,0.00
144.056,0.04,1.18,-0.05,-4.59,2.64,0.71,0.56,1.01,-0.28,0.00
144.057,0.04,1.18,-0.05,-4.59,2.64,0.71,0.73,0.79,-0.25,0.00
144.057,-0.06,1.25,-0.14,-4.59,2.64,0.71,0.73,0.79,-0.25,0.00
144.057,-0.12,1.23,-0.21,-4.59,2.64,0.71,0.73,0.79,-0.25,0.00
144.058,-0.02,1.21,-0.19,-4.59,2.64,0.71,0.73,0.79,-0.25,0.00
144.097,-0.02,1.21,-0.19,-4.59,2.64,0.71,0.69,0.68,-0.23,0.00
144.099,-0.02,1.21,-0.19,-4.50,2.63,0.85,0.69,0.68,-0.23,0.00
144.116,0.07,1.20,-0.19,-4.50,2.63,0.85,0.69,0.68,-0.23,0.00
144.117,-0.04,1.06,-0.26,-4.50,2.63,0.85,0.69,0.68,-0.23,0.00
144.118,-0.10,0.95,-0.26,-4.50,2.63,0.85,0.69,0.68,-0.23,0.00
144.137,-0.10,0.95,-0.26,-4.01,1.05,0.39,0.69,0.68,-0.23,0.00
144.137,-0.10,0.95,-0.26,-4.01,1.05,0.39,0.60,0.70,-0.28,0.00
144.176,-0.10,0.95,-0.26,-4.01,1.05,0.39,0.54,0.61,-0.26,0.00
144.177,-0.03,1.20,-0.27,-4.01,1.05,0.39,0.54,0.61,-0.26,0.00
144.178,0.09,1.19,-0.28,-4.01,1.05,0.39,0.54,0.61,-0.26,0.00
144.18,0.04,1.24,-0.32,-4.01,1.05,0.39,0.54,0.61,-0.26,0.00
144.181,0.04,1.24,-0.32,-3.37,2.42,0.02,0.54,0.61,-0.26,0.00
144.215,0.04,1.24,-0.32,-3.37,2.42,0.02,0.50,0.43,-0.32,0.00
144.216,0.04,1.24,-0.32,-3.25,2.40,0.14,0.50,0.43,-0.32,0.00
144.235,0.05,1.37,-0.23,-3.25,2.40,0.14,0.50,0.43,-0.32,0.00
144.236,0.08,1.32,-0.19,-3.25,2.40,0.14,0.50,0.43,-0.32,0.00
144.236,0.13,1.14,-0.10,-3.25,2.40,0.14,0.50,0.43,-0.32,0.00
144.255,0.13,1.14,-0.10,-2.54,3.00,1.36,0.50,0.43,-0.32,0.00
144.257,0.13,1.14,-0.10,-2.54,3.00,1.36,0.40,0.42,-0.43,0.00
144.294,0.13,1.14,-0.10,-2.54,3.00,1.36,0.32,0.50,-0.48,0.00
144.296,0.20,1.12,-0.04,-2.54,3.00,1.36,0.32,0.50,-0.48,0.00
144.297,0.20,1.06,0.01,-2.54,3.00,1.36,0.32,0.50,-0.48,0.00
144.298,0.05,0.98,-0.06,-2.54,3.00,1.36,0.32,0.50,-0.48,0.00
144.299,0.05,0.98,-0.06,-1.76,0.73,2.73,0.32,0.50,-0.48,0.00
144.334,0.05,0.98,-0.06,-1.62,0.70,2.78,0.32,0.50,-0.48,0.00
144.334,0.05,0.98,-0.06,-1.62,0.70,2.78,0.45,0.62,-0.51,0.00
144.354,0.01,0.92,-0.15,-1.62,0.70,2.78,0.45,0.62,-0.51,0.00
144.354,0.08,1.01,-0.01,-1.62,0.70,2.78,0.45,0.62,-0.51,0.00
144.355,0.05,0.86,-0.13,-1.62,0.70,2.78,0.45,0.62,-0.51,0.00
144.373,0.05,0.86,-0.13,-2.46,-0.49,2.24,0.45,0.62,-0.51,0.00
144.374,0.05,0.86,-0.13,-2.46,-0.49,2.24,0.54,0.55,-0.59,0.00
144.42,0.05,0.86,-0.13,-3.25,-1.10,2.66,0.54,0.55,-0.59,0.00
144.421,0.05,0.86,-0.13,-3.25,-1.10,2.66,0.55,0.48,-0.65,0.00
144.422,-0.03,0.95,-0.18,-3.25,-1.10,2.66,0.55,0.48,-0.65,0.00
144.423,-0.05,0.68,0.04,-3.25,-1.10,2.66,0.55,0.48,-0.65,0.00
144.424,-0.10,0.97,-0.06,-3.25,-1.10,2.66,0.55,0.48,-0.65,0.00
144.454,-0.10,0.97,-0.06,-3.25,-1.10,2.66,0.46,0.55,-0.68,0.00
144.455,-0.10,0.97,-0.06,-3.01,-1.08,2.74,0.46,0.55,-0.68,0.00
144.471,-0.11,0.67,-0.11,-3.01,-1.08,2.74,0.46,0.55,-0.68,0.00
144.472,-0.26,0.93,0.06,-3.01,-1.08,2.74,0.46,0.55,-0.68,0.00
144.473,-0.19,1.26,-0.31,-3.01,-1.08,2.74,0.46,0.55,-0.68,0.00
144.492,-0.19,1.26,-0.31,-3.01,-1.08,2.74,0.43,0.63,-0.64,0.00
144.493,-0.19,1.26,-0.31,-4.05,-0.20,2.25,0.43,0.63,-0.64,0.00
144.531,-0.19,1.26,-0.31,-4.05,-0.20,2.25,0.51,0.61,-0.63,0.00
144.532,-0.21,1.25,-0.45,-4.05,-0.20,2.25,0.51,0.61,-0.63,0.00
144.533,-0.27,1.12,-0.43,-4.05,-0.20,2.25,0.51,0.61,-0.63,0.00
144.533,-0.35,1.09,-0.46,-4.05,-0.20,2.25,0.51,0.61,-0.63,0.00
144.534,-0.35,1.09,-0.46,-4.72,1.71,-0.76,0.51,0.61,-0.63,0.00
144.575,-0.35,1.09,-0.46,-4.72,1.71,-0.76,0.36,0.59,-0.71,0.00
144.576,-0.35,1.09,-0.46,-4.45,1.68,-0.66,0.36,0.59,-0.71,0.00
144.607,-0.33,0.93,-0.46,-4.45,1.68,-0.66,0.36,0.59,-0.71,0.00
144.608,-0.38,0.88,-0.29,-4.45,1.68,-0.66,0.36,0.59,-0.71,0.00
144.608,-0.24,0.90,-0.46,-4.45,1.68,-0.66,0.36,0.59,-0.71,0.00
